Name;Version;God_Class;Lazy_Class;Complex_Class;Large_Class;Refused_Request;Data_Class;Feature_Envy;Brain_Class;Hub_Like_Dependency;Class_Cyclic_Dependency;Unhealthy_Inheritance_Hierarchy;Long_Method;Long_Parameter_List;Shotgun_Surgery;Brain_Method;Unstable_Dependency;Package_Cyclic_Dependency;Total;Distinct_Count
org.apache.catalina.session.PersistentManagerBase.PrivilegedStoreKeys;;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
org.apache.catalina.session.PersistentManagerBase.PrivilegedStoreLoad;;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
org.apache.catalina.session.PersistentManagerBase.PrivilegedStoreRemove;;0;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;1
org.apache.catalina.session.PersistentManagerBase.PrivilegedStoreSave;;0;1;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;1;1
org.apache.catalina.session.StandardManager.PrivilegedDoLoad;;0;1;0;0;0;0;0;0;0;0;0;12;10;0;1;0;0;1;1
org.apache.catalina.session.StandardManager.PrivilegedDoUnload;;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;1
org.apache.catalina.util.CustomObjectInputStream;;0;0;0;0;0;1;0;0;0;0;0;2;3;0;0;0;0;7;3
org.apache.catalina.session.StandardSession.PrivilegedNewSessionFacade;;0;1;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;1;1
org.apache.catalina.session.StandardSessionContext;;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
org.apache.catalina.session.StandardSessionFacade;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1
org.apache.catalina.ssi.ByteArrayServletOutputStream;;0;0;0;0;0;1;0;0;0;0;0;3;2;0;0;0;0;1;1
org.apache.catalina.ssi.ExpressionParseTree;;0;0;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;7;5
org.apache.catalina.ssi.ExpressionParseTree.AndNode;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1
org.apache.catalina.ssi.ExpressionParseTree.CompareNode;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2
org.apache.catalina.ssi.ExpressionParseTree.EqualNode;;0;1;0;0;0;1;0;0;0;0;0;9;10;0;0;0;0;2;2
org.apache.catalina.ssi.ExpressionParseTree.GreaterThanNode;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.catalina.ssi.ExpressionParseTree.LessThanNode;;0;1;0;0;0;1;0;0;0;0;0;3;3;0;1;0;0;2;2
org.apache.catalina.ssi.ExpressionParseTree.Node;;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2
org.apache.catalina.ssi.ExpressionParseTree.NotNode;;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;2;2
org.apache.catalina.ssi.ExpressionParseTree.OppNode;;0;1;0;0;1;0;0;0;0;0;0;10;9;0;0;0;0;2;2
org.apache.catalina.ssi.ExpressionParseTree.OrNode;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1
org.apache.catalina.ssi.ExpressionParseTree.StringNode;;0;0;0;0;1;1;0;0;0;0;0;1;2;0;0;0;0;3;3
org.apache.catalina.ssi.SSIMediator;;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;24;5
org.apache.catalina.ssi.ExpressionTokenizer;;0;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;6;5
org.apache.catalina.ssi.SSIStopProcessingException;;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
org.apache.catalina.ssi.ResponseIncludeWrapper;;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;11;3
org.apache.catalina.ssi.SSIConditional;;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;5;3
org.apache.catalina.ssi.SSIConditionalState;;0;1;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;1;1
org.apache.catalina.ssi.SSIConfig;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.catalina.ssi.SSIEcho;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;2
org.apache.catalina.ssi.SSIExec;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.catalina.ssi.SSIInclude;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.catalina.ssi.SSIFilter;;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;5;3
org.apache.catalina.ssi.SSIProcessor;;0;0;1;1;0;0;1;0;0;1;0;0;3;0;0;0;0;14;6
org.apache.catalina.ssi.SSIServletExternalResolver;;1;0;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;27;7
org.apache.catalina.ssi.SSIFlastmod;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;2
org.apache.catalina.util.Strftime;;0;0;0;0;0;1;0;0;0;0;0;4;5;0;0;0;0;6;3
org.apache.catalina.ssi.SSIFsize;;0;0;0;0;0;1;0;0;0;0;0;1;4;0;0;0;0;7;3
org.apache.catalina.ssi.SSIPrintenv;;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;2
org.apache.catalina.ssi.SSISet;;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;2;2
org.apache.catalina.ssi.SSIServlet;;0;0;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;8;5
org.apache.catalina.ssi.SSIServletRequestUtil;;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;2;2
org.apache.catalina.ssi.SSIServletExternalResolver.ServletContextAndPath;;0;1;0;0;0;1;0;0;0;0;0;3;4;0;0;0;0;3;3
org.apache.catalina.startup.AddPortOffsetRule;;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.catalina.startup.Bootstrap;;0;0;1;1;0;0;1;0;1;1;0;2;6;0;0;0;0;24;7
org.apache.catalina.startup.ClassLoaderFactory.Repository;;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;2
org.apache.catalina.startup.ClassLoaderFactory;;0;0;1;1;0;0;0;0;0;1;0;0;10;0;0;0;0;10;6
org.apache.catalina.startup.Catalina.CatalinaShutdownHook;;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;1;1
org.apache.catalina.startup.Catalina.SetParentClassLoaderRule;;0;0;0;0;0;0;0;0;0;0;0;20;46;0;1;0;0;1;1
org.apache.juli.ClassLoaderLogManager;;0;0;1;1;1;0;1;0;0;0;0;2;4;0;0;0;0;23;6
org.apache.catalina.startup.ListenerCreateRule;;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2
org.apache.catalina.startup.ConnectorCreateRule;;0;0;0;0;0;0;0;0;0;0;0;4;3;0;0;0;0;3;2
org.apache.catalina.startup.CertificateCreateRule;;0;0;0;0;0;0;0;0;0;0;0;8;5;0;0;0;0;2;2
org.apache.catalina.startup.NamingRuleSet;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3;3
org.apache.catalina.startup.EngineRuleSet;;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;2;2
org.apache.catalina.startup.HostRuleSet;;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;2;2
org.apache.catalina.startup.ContextRuleSet;;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;0;0;3;3
org.apache.catalina.startup.CatalinaBaseConfigurationSource;;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;8;3
org.apache.catalina.startup.ContextConfig.AnnotationScanTask;;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2
org.apache.catalina.startup.ContextConfig.DefaultWebXmlCacheEntry;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;2;2
org.apache.catalina.startup.ContextConfig.HostWebXmlCacheCleaner;;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;1
org.apache.catalina.startup.ContextConfig.JavaClassCacheEntry;;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1
org.apache.tomcat.util.bcel.classfile.AnnotationElementValue;;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;1;1
org.apache.tomcat.util.bcel.classfile.AnnotationEntry;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;1
org.apache.tomcat.util.bcel.classfile.ArrayElementValue;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.tomcat.util.bcel.classfile.ClassFormatException;;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3;3
org.apache.tomcat.util.bcel.classfile.ClassParser;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9;2
org.apache.tomcat.util.bcel.classfile.ElementValue;;0;0;1;0;0;1;0;0;1;1;1;0;1;0;0;0;0;10;7
org.apache.tomcat.util.bcel.classfile.ElementValuePair;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1
org.apache.tomcat.util.bcel.classfile.JavaClass;;0;0;0;0;0;1;0;0;0;0;0;3;3;0;0;0;0;6;3
org.apache.tomcat.util.descriptor.InputSourceUtil;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2
org.apache.tomcat.util.descriptor.XmlErrorHandler;;0;0;0;0;0;1;0;0;0;0;0;2;2;2;0;0;0;5;3
org.apache.tomcat.util.descriptor.web.FragmentJarScannerCallback;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;8;3
org.apache.tomcat.util.descriptor.web.JspPropertyGroup;;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;4;4
org.apache.tomcat.util.descriptor.web.MultipartDef;;0;0;1;0;0;1;0;0;0;0;0;1;2;0;0;0;0;10;4
org.apache.tomcat.util.descriptor.web.SecurityRoleRef;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.tomcat.util.descriptor.web.ServletDef;;0;0;0;0;0;1;1;0;1;0;0;23;20;1;0;0;0;13;4
org.apache.tomcat.util.descriptor.web.SessionConfig;;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;11;3
org.apache.tomcat.util.descriptor.web.WebXml;;1;0;1;1;1;0;1;0;0;0;0;1;1;0;0;0;0;72;8
org.apache.tomcat.util.descriptor.web.WebXmlParser;;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;7;3
org.apache.tomcat.util.scan.JarFactory;;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;5;3
org.apache.catalina.startup.WebappServiceLoader;;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;8;3
org.apache.catalina.startup.WebAnnotationSet;;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;14;3
org.apache.tomcat.util.bcel.Const;;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;1
org.apache.catalina.startup.LifecycleListenerRule;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;2
org.apache.catalina.startup.RealmRuleSet;;0;0;0;0;0;1;0;0;0;0;0;3;6;4;0;0;0;4;3
org.apache.catalina.startup.SetNextNamingRule;;0;0;0;0;0;1;0;0;0;0;0;0;9;2;0;0;0;5;3
org.apache.catalina.startup.CopyParentClassLoaderRule;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
org.apache.catalina.startup.CredentialHandlerRuleSet;;0;0;0;0;0;1;0;0;0;0;0;4;13;0;0;0;0;3;3
org.apache.catalina.startup.EngineConfig;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2
org.apache.catalina.startup.FailedContext;;1;0;0;1;1;0;1;0;0;0;0;1;4;0;0;0;0;7;6
org.apache.catalina.startup.HomesUserDatabase;;0;0;0;0;0;1;0;0;0;0;0;4;7;0;0;0;0;2;2
org.apache.catalina.startup.UserConfig;;0;0;0;1;0;1;1;0;0;0;0;3;7;0;0;0;0;11;5
org.apache.catalina.startup.HostConfig.DeployDescriptor;;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;1
org.apache.catalina.startup.HostConfig.DeployDirectory;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
org.apache.catalina.startup.HostConfig.DeployWar;;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;1
org.apache.catalina.startup.HostConfig.DeployedApplication;;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;2;2
org.apache.catalina.startup.HostConfig.ExpandedDirectoryRemovalListener;;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;1;1
org.apache.catalina.startup.ListenerCreateRule.OptionalListener;;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1
org.apache.tomcat.util.digester.ObjectCreateRule;;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;7;3
org.apache.catalina.startup.PasswdUserDatabase;;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;3;3
org.apache.naming.StringManager;;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;0;0;7;4
org.apache.catalina.startup.SafeForkJoinWorkerThreadFactory.SafeForkJoinWorkerThread;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.catalina.startup.SetAllPropertiesRule;;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
org.apache.tomcat.util.digester.SetPropertiesRule;;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;4
org.apache.catalina.startup.SetContextPropertiesRule;;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
org.apache.catalina.startup.Tomcat;;1;0;1;1;0;0;1;0;0;1;1;2;2;0;0;0;0;50;9
org.apache.catalina.startup.Tomcat.DefaultWebXmlListener;;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
org.apache.catalina.startup.Tomcat.ExistingStandardWrapper;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3;3
org.apache.catalina.startup.Tomcat.FixContextListener;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
org.apache.catalina.startup.Tomcat.SimpleRealm;;0;0;0;0;0;0;0;0;0;0;0;7;5;0;0;0;0;2;2
org.apache.catalina.startup.Tool;;0;0;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0;3;3
org.apache.catalina.startup.UserConfig.DeployUserDirectory;;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2
org.apache.catalina.startup.VersionLoggerListener;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;4;3
org.apache.catalina.storeconfig.CatalinaClusterSF;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
org.apache.catalina.storeconfig.StoreFactoryBase;;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;15;5
org.apache.catalina.storeconfig.StoreDescription;;0;0;0;1;0;1;1;0;0;0;0;5;9;0;0;0;0;14;5
org.apache.catalina.storeconfig.CertificateStoreAppender;;0;1;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;2;2
org.apache.catalina.storeconfig.StoreAppender;;0;0;0;1;0;1;1;0;0;0;0;2;1;0;0;0;0;20;5
org.apache.catalina.storeconfig.ChannelSF;;0;0;0;0;0;0;0;0;0;0;0;5;3;0;0;0;0;1;1
org.apache.catalina.storeconfig.ConnectorSF;;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;5;2
org.apache.catalina.storeconfig.ConnectorStoreAppender;;0;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;14;5
org.apache.tomcat.util.net.SocketProperties;;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;13;5
org.apache.catalina.storeconfig.Constants;;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
org.apache.catalina.storeconfig.CredentialHandlerSF;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3;2
org.apache.catalina.storeconfig.GlobalNamingResourcesSF;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.catalina.storeconfig.StoreRegistry;;0;0;0;0;0;1;1;0;0;0;0;1;3;1;0;0;0;6;4
org.apache.catalina.storeconfig.InterceptorSF;;0;0;0;0;0;0;0;0;0;0;0;2;6;1;0;0;0;3;2
org.apache.catalina.tribes.group.interceptors.StaticMembershipInterceptor;;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;13;6
org.apache.catalina.storeconfig.JarScannerSF;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.catalina.storeconfig.LoaderSF;;0;0;0;0;0;0;0;0;0;0;0;10;32;5;0;0;0;3;2
org.apache.catalina.storeconfig.ManagerSF;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;2
org.apache.catalina.storeconfig.NamingResourcesSF;;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;4;2
org.apache.catalina.storeconfig.OpenSSLConfSF;;0;1;0;0;0;0;0;0;0;0;0;4;7;0;0;0;0;1;1
org.apache.tomcat.util.net.openssl.OpenSSLConf;;0;1;0;0;0;0;0;0;0;0;0;10;8;0;0;1;0;3;3
org.apache.tomcat.util.net.openssl.OpenSSLConfCmd;;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;1;0;2;2
org.apache.catalina.storeconfig.PersistentManagerSF;;0;1;0;0;0;0;0;0;0;1;1;1;5;0;0;0;0;4;4
org.apache.catalina.storeconfig.RealmSF;;0;0;0;0;0;0;0;0;0;0;0;11;11;0;0;0;0;4;2
org.apache.catalina.storeconfig.SenderSF;;0;1;0;0;0;0;0;0;0;0;0;8;16;0;0;0;0;2;2
org.apache.catalina.tribes.transport.ReplicationTransmitter;;0;0;0;0;0;1;0;0;0;0;0;4;4;2;0;1;0;3;3
org.apache.catalina.storeconfig.SSLHostConfigSF;;0;0;0;0;0;0;0;0;0;0;0;2;14;4;0;0;0;2;2
org.apache.catalina.storeconfig.StandardContextSF;;0;0;0;1;0;0;0;0;0;0;0;8;26;0;0;0;0;13;3
org.apache.catalina.storeconfig.StoreFileMover;;0;0;0;0;0;1;1;0;0;0;0;6;6;1;0;0;0;8;4
org.apache.catalina.storeconfig.StandardEngineSF;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.catalina.storeconfig.StandardHostSF;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
org.apache.catalina.storeconfig.StandardServerSF;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.catalina.storeconfig.StandardServiceSF;;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;1;1
org.apache.catalina.storeconfig.StoreConfig;;0;0;0;1;0;1;1;0;0;1;0;5;11;0;0;0;0;18;6
org.apache.catalina.storeconfig.StoreConfigLifecycleListener;;0;0;0;0;0;1;1;0;0;0;0;2;2;0;0;0;0;6;4
org.apache.catalina.storeconfig.StoreLoader;;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;5;4
org.apache.catalina.storeconfig.StoreContextAppender;;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;8;2
org.apache.catalina.storeconfig.StoreFactoryRule;;0;0;0;0;0;0;0;0;0;1;0;4;3;0;0;0;0;6;3
org.apache.catalina.storeconfig.WatchedResourceSF;;0;0;0;0;0;0;0;0;0;0;0;6;11;1;0;0;0;2;2
org.apache.catalina.storeconfig.WebResourceRootSF;;0;0;0;0;0;0;0;0;0;0;0;6;5;0;0;0;0;1;1
org.apache.catalina.storeconfig.WrapperLifecycleSF;;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0;0;2;2
org.apache.catalina.storeconfig.WrapperListenerSF;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;3
org.apache.catalina.tribes.ByteMessage;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1
org.apache.catalina.tribes.UniqueId;;0;0;0;0;0;1;0;0;0;0;0;6;5;0;0;0;0;6;4
org.apache.catalina.tribes.ChannelException;;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;10;4
org.apache.catalina.tribes.ChannelException.FaultyMember;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.catalina.tribes.group.InterceptorPayload;;0;1;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;1;1
org.apache.catalina.tribes.io.XByteBuffer;;0;0;1;1;0;0;0;0;0;0;0;0;2;0;0;0;1;50;6
org.apache.catalina.tribes.group.AbsoluteOrder;;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;1
org.apache.catalina.tribes.group.AbsoluteOrder.AbsoluteComparator;;0;0;0;0;0;1;0;0;0;0;0;15;23;0;0;0;0;7;3
org.apache.catalina.tribes.group.ChannelCoordinator;;0;0;1;1;0;0;1;0;0;1;1;1;3;0;0;0;0;16;7
org.apache.catalina.tribes.membership.McastService;;0;0;1;1;1;0;1;0;0;1;0;2;5;0;0;0;1;24;8
org.apache.catalina.tribes.membership.StaticMember;;0;0;0;0;0;1;0;0;0;0;0;2;3;0;0;0;1;5;4
org.apache.catalina.tribes.transport.SenderState;;0;0;0;0;0;1;0;0;0;0;0;4;4;0;0;1;0;8;4
org.apache.catalina.tribes.transport.nio.NioReceiver;;0;0;1;1;0;0;1;0;0;1;0;0;2;0;0;0;0;26;6
org.apache.catalina.tribes.util.Arrays;;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;2;1;28;5
org.apache.catalina.tribes.util.Logs;;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;4;3
org.apache.catalina.tribes.util.StringManager;;0;0;0;0;0;1;1;0;0;0;0;4;4;0;0;2;1;15;7
org.apache.catalina.tribes.group.ChannelInterceptorBase;;0;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;23;6
org.apache.catalina.tribes.membership.MemberImpl;;0;0;0;1;0;0;1;0;1;0;0;2;3;0;0;0;1;38;6
org.apache.catalina.tribes.jmx.JmxRegistry;;0;0;0;0;0;1;0;0;0;0;0;3;3;0;0;1;0;15;5
org.apache.catalina.tribes.group.GroupChannel.HeartbeatRunnable;;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;1
org.apache.catalina.tribes.group.GroupChannel.InterceptorIterator;;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;1;1
org.apache.catalina.tribes.RemoteProcessException;;0;1;0;0;0;1;0;0;0;0;0;1;3;0;0;0;0;2;2
org.apache.catalina.tribes.io.BufferPool;;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;7;5
org.apache.catalina.tribes.io.ChannelData;;0;0;0;1;0;1;1;0;0;0;0;1;2;0;0;0;1;20;6
org.apache.catalina.tribes.group.RpcMessage;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;3
org.apache.catalina.tribes.group.RpcMessage.NoRpcChannelReply;;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;3;3
org.apache.catalina.tribes.group.RpcChannel;;0;0;1;1;0;1;0;0;0;0;1;3;3;0;0;0;0;9;6
org.apache.catalina.tribes.group.interceptors.DomainFilterInterceptor;;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;1;0;9;4
org.apache.catalina.tribes.membership.Membership;;0;0;0;1;0;1;0;0;0;0;0;1;5;0;0;0;1;21;6
org.apache.catalina.tribes.group.interceptors.EncryptInterceptor;;0;0;0;1;0;1;1;0;0;1;0;4;5;0;0;1;0;16;7
org.apache.catalina.tribes.group.interceptors.EncryptInterceptor.BaseEncryptionManager;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;11;4
org.apache.catalina.tribes.group.interceptors.EncryptInterceptor.ChannelConfigException;;0;1;0;0;0;0;0;0;0;0;0;4;4;0;0;1;0;2;2
org.apache.catalina.tribes.group.interceptors.EncryptInterceptor.GCMEncryptionManager;;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;3;3
org.apache.catalina.tribes.group.interceptors.FragmentationInterceptor;;0;0;0;1;0;1;1;0;0;0;0;3;3;0;0;1;0;15;6
org.apache.catalina.tribes.group.interceptors.FragmentationInterceptor.FragCollection;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;5;4
org.apache.catalina.tribes.group.interceptors.FragmentationInterceptor.FragKey;;0;0;0;0;0;1;0;0;0;0;0;3;3;0;0;1;0;3;3
org.apache.catalina.tribes.group.interceptors.GzipInterceptor;;0;0;0;1;1;1;1;0;0;0;0;17;18;1;0;1;0;13;7
org.apache.catalina.tribes.util.ExecutorFactory;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;5;3
org.apache.catalina.tribes.util.TcclThreadFactory;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;7;5
org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator;;0;0;0;1;1;0;1;0;0;0;0;11;12;0;0;1;0;42;6
org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator.CoordinationEvent;;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0;7;5
org.apache.catalina.tribes.group.interceptors.NonBlockingCoordinator.CoordinationMessage;;0;0;0;0;0;1;0;0;0;0;0;3;4;0;0;1;0;9;4
org.apache.catalina.tribes.util.UUIDGenerator;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;2;1;9;5
org.apache.catalina.tribes.group.interceptors.OrderInterceptor;;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;1;0;13;7
org.apache.catalina.tribes.group.interceptors.OrderInterceptor.Counter;;0;1;0;0;0;1;0;0;0;0;0;13;14;0;0;1;0;5;4
org.apache.catalina.tribes.group.interceptors.OrderInterceptor.MessageOrder;;0;0;0;0;0;1;0;0;0;0;0;2;3;0;0;1;0;5;4
org.apache.catalina.tribes.group.interceptors.SimpleCoordinator;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;4;4
org.apache.catalina.tribes.group.interceptors.TcpPingInterceptor;;0;0;0;1;0;1;1;0;0;1;0;1;1;0;0;1;0;13;7
org.apache.catalina.tribes.group.interceptors.TcpPingInterceptor.PingThread;;0;1;0;0;0;0;0;0;0;0;0;6;5;0;0;1;0;4;4
org.apache.catalina.tribes.group.interceptors.ThroughputInterceptor;;0;0;0;0;0;1;1;0;0;0;0;2;16;1;0;1;0;8;5
org.apache.catalina.tribes.group.interceptors.TwoPhaseCommitInterceptor;;0;0;0;0;0;1;0;0;0;0;0;7;10;0;0;1;0;8;4
org.apache.catalina.tribes.group.interceptors.TwoPhaseCommitInterceptor.MapEntry;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;3
org.apache.catalina.tribes.group.Response;;0;0;0;0;0;1;0;0;0;0;0;3;3;0;0;0;0;3;2
org.apache.catalina.tribes.group.RpcChannel.RpcCollector;;0;0;0;0;0;1;0;0;0;0;0;5;9;0;0;0;0;5;3
org.apache.catalina.tribes.group.RpcChannel.RpcCollectorKey;;0;0;0;0;0;1;0;0;0;0;0;2;14;2;0;0;0;1;1
org.apache.catalina.tribes.io.BufferPool15Impl;;0;0;0;0;0;1;0;0;0;0;0;3;3;0;0;0;1;5;4
org.apache.catalina.tribes.io.DirectByteArrayOutputStream;;0;0;0;0;0;1;0;0;0;0;0;5;4;0;0;0;1;2;2
