Name;Version;God_Class;Lazy_Class;Complex_Class;Large_Class;Refused_Request;Data_Class;Feature_Envy;Brain_Class;Hub_Like_Dependency;Class_Cyclic_Dependency;Unhealthy_Inheritance_Hierarchy;Long_Method;Long_Parameter_List;Shotgun_Surgery;Brain_Method;Unstable_Dependency;Package_Cyclic_Dependency;Total;Distinct_Count
hudson.model.queue.MappingWorksheet.Mapping;;0;0;0;0;0;1;0;0;1;0;1;1;5;0;0;0;0;9;5
hudson.util.ConsistentHash;;0;0;0;1;0;1;1;0;0;0;0;2;11;0;0;0;1;17;6
hudson.model.queue.MappingWorksheet.WorkChunk;;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;4;2
hudson.model.queue.MappingWorksheet.ReadOnlyList;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
hudson.model.LoadStatistics.LoadStatisticsSnapshot;;0;0;0;1;0;1;0;0;0;0;0;4;7;0;0;1;0;14;5
hudson.model.LoadStatistics.LoadStatisticsSnapshot.Builder;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;4;4
hudson.model.LoadStatistics.LoadStatisticsUpdater;;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;3;2
hudson.util.NoOverlapCategoryAxis;;0;0;1;1;0;0;0;0;0;0;0;1;2;0;0;0;1;6;5
hudson.model.TimeSeries;;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;1;0;5;3
hudson.model.ManageJenkinsAction;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;4;4
hudson.model.MyView;;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;3;3
hudson.model.MyView.DescriptorImpl;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
hudson.model.MyViewsProperty;;0;0;0;1;1;1;1;0;0;0;0;2;2;0;0;1;0;9;7
hudson.model.MyViewsProperty.DescriptorImpl;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.MyViewsProperty.GlobalAction;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.userproperty.UserPropertyCategory;;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;3;3
hudson.model.UserProperty;;0;0;0;0;0;1;1;0;0;0;1;1;3;0;0;1;0;8;6
hudson.model.ViewGroupMixIn;;0;0;1;1;0;1;0;0;1;0;0;3;6;0;0;1;0;14;7
hudson.model.UserPropertyDescriptor;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;4;4
hudson.model.userproperty.UserPropertyCategory.Preferences;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hudson.model.Node.InternalComputerListener;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.util.ClockDifference;;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;0;1;6;4
hudson.util.EnumConverter;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2
hudson.util.TagCloud;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;3;3
hudson.model.queue.CauseOfBlockage.BecauseNodeIsNotAcceptingTasks;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
hudson.model.NoFingerprintMatch;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.NullTaskListener;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.OverallLoadStatistics;;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;4;4
hudson.model.PaneStatusProperties.DescriptorImpl;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.PaneStatusProperties.PaneStatusPropertiesSessionFallback;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;2
hudson.model.userproperty.UserPropertyCategory.Invisible;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hudson.util.VariableResolver.Union;;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;3;3
hudson.model.ParametersDefinitionProperty.DefinitionsAbstractList;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
hudson.model.ParametersDefinitionProperty.DescriptorImpl;;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;3;3
hudson.model.Queue.WaitingItem;;0;0;0;0;0;1;0;0;1;0;0;2;3;0;0;1;0;8;5
hudson.model.queue.ScheduleResult;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
jenkins.model.OptionalJobProperty.OptionalJobPropertyDescriptor;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;17;2
hudson.model.PasswordParameterDefinition.ParameterDescriptorImpl;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.PasswordParameterValue;;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;1;0;4;3
hudson.model.PeriodicWork.PeriodicWorkExtensionListListener;;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;3;3
hudson.tasks.Maven;;0;0;1;1;1;1;1;0;0;0;0;3;6;0;0;0;0;14;7
hudson.tasks.Maven.MavenInstallation;;0;0;0;1;0;1;1;0;0;0;0;4;3;0;0;0;0;10;5
hudson.model.ProxyView;;0;0;0;1;0;1;0;0;0;0;0;2;1;0;0;1;0;6;5
hudson.model.ProxyView.DescriptorImpl;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
hudson.model.Queue.BuildableRunnable;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.Queue.ItemList;;0;0;0;0;0;1;0;0;0;0;0;4;2;0;0;1;0;8;4
hudson.model.Queue.JobOffer;;0;0;0;1;1;1;0;0;0;0;0;1;2;0;0;1;0;7;6
hudson.model.Queue.LeftItem;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;3;3
hudson.model.Queue.LockedHRCallable;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
hudson.model.Queue.LockedJUCCallable;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.Queue.LockedRunnable;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.Queue.MaintainTask;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;2
hudson.model.Queue.Saver;;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;1;0;5;4
hudson.model.Queue.Snapshot;;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;3;2
hudson.model.Queue.State;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;2
hudson.model.Queue.StubItem;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.Queue.StubTask;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
hudson.model.queue.CauseOfBlockage.BecauseLabelIsBusy;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
hudson.model.queue.CauseOfBlockage.BecauseLabelIsOffline;;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;3;2
hudson.model.queue.CauseOfBlockage.BecauseNodeIsBusy;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
hudson.model.queue.CauseOfBlockage.BecauseNodeIsOffline;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
hudson.model.queue.FutureImpl;;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;3;3
hudson.model.queue.QueueListener;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
hudson.model.queue.QueueSorter;;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;2
hudson.model.queue.QueueTaskDispatcher;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
hudson.model.queue.ScheduleResult.Created;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
jenkins.model.queue.CompositeCauseOfBlockage;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
jenkins.model.queue.QueueIdStrategy;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
jenkins.security.QueueItemAuthenticator;;0;0;0;0;1;1;0;0;1;0;0;2;2;0;0;0;0;7;5
jenkins.security.QueueItemAuthenticatorProvider;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins.util.AtmostOneTaskExecutor;;0;0;0;0;0;1;0;0;0;0;0;2;2;0;0;0;0;5;3
hudson.model.queue.MappingWorksheet.ExecutorSlot;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
hudson.model.queue.AbstractQueueSorterImpl;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
hudson.model.queue.AbstractQueueTask;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
hudson.model.queue.AbstractSubTask;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
hudson.model.queue.CauseOfBlockage.NeedsMoreExecutorImpl;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
hudson.model.queue.FutureLoad;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
hudson.model.queue.Latch;;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;5;2
hudson.model.queue.LoadPredictor;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
hudson.model.queue.LoadPredictor.CurrentlyRunningTasks;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2
hudson.model.queue.Timeline;;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;5;2
hudson.model.queue.QueueTaskFilter;;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2
hudson.model.queue.ScheduleResult.Existing;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
hudson.model.queue.ScheduleResult.Refused;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
hudson.model.RestartListener;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.RestartListener.Default;;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;3;2
hudson.model.Result.OptionHandlerImpl;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;4;4
hudson.model.Run.AddArtifacts;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.Run.Artifact;;0;0;0;0;0;1;1;0;0;0;0;1;3;0;0;1;0;7;5
hudson.model.Run.ArtifactList;;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;1;0;7;3
hudson.model.Run.DefaultFeedAdapter;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.Run.KeepLogBuildBadge;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;3;3
hudson.model.Run.RedirectUp;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.Run.Replacer;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.Run.RunExecution;;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;0;4;4
hudson.model.Run.RunExecution.CheckpointSet;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;3;3
hudson.model.Run.SerializableArtifact;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;2
hudson.model.Run.SerializableArtifactList;;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;2;2
hudson.model.Run.StatusSummarizer;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.Run.Summary;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.util.LogTaskListener;;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;4;4
jenkins.model.ArtifactManager;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;16;0;18;3
jenkins.model.ArtifactManagerConfiguration;;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;16;0;20;5
jenkins.model.ArtifactManagerFactory;;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;16;0;19;4
jenkins.model.StandardArtifactManager;;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;16;0;20;5
hudson.model.StreamBuildListener;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.TransientBuildActionFactory;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.RunnerStack;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;3;3
hudson.model.RunMap.ThisIsHowItsLoaded;;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;2;2
hudson.model.RunParameterDefinition;;0;0;0;1;0;1;0;0;0;0;0;4;9;0;0;1;0;16;5
hudson.model.RunParameterDefinition.DescriptorImpl;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.RunParameterValue;;0;0;0;1;0;1;0;0;0;0;0;2;4;0;0;1;0;9;5
hudson.model.Slave.GetClockDifference1;;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;3;3
hudson.model.Slave.GetClockDifference2;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.Slave.GetClockDifference3;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.Slave.JnlpJar;;0;0;0;1;0;1;0;0;0;0;0;2;3;0;0;1;0;8;5
hudson.model.Slave.SlaveDescriptor;;0;0;0;0;0;1;0;0;0;0;0;3;1;0;0;1;0;6;4
hudson.slaves.DumbSlave;;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;4;3
jenkins.slaves.WorkspaceLocator;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
hudson.slaves.RetentionStrategy.Always;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hudson.model.StockStatusIcon;;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;3;3
hudson.model.StringParameterDefinition;;0;0;0;1;0;1;0;0;1;0;0;5;9;0;0;1;0;18;6
hudson.model.StringParameterDefinition.DescriptorImpl;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
hudson.model.TaskAction;;0;0;0;0;0;1;1;0;1;1;0;2;1;0;0;1;0;8;7
hudson.model.TaskThread;;0;0;0;1;0;1;0;0;0;1;0;1;1;0;0;1;0;6;6
hudson.model.TaskThread.ListenerAndText;;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;4;4
hudson.model.TextParameterDefinition;;0;0;0;0;0;1;0;0;0;1;0;1;2;0;0;1;0;6;5
hudson.model.TextParameterDefinition.DescriptorImpl;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.TextParameterValue;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;3;3
hudson.model.TimeZoneProperty.DescriptorImpl;;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;1;0;5;4
hudson.util.ListBoxModel;;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;1;4;3
hudson.util.ListBoxModel.Option;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;3;3
hudson.model.userproperty.UserPropertyCategory.Account;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins.model.item_category.ItemCategory;;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;3;3
jenkins.model.item_category.ItemCategory.UncategorizedCategory;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
hudson.model.TransientUserActionFactory;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.TransientViewActionFactory;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.UpdateCenter.CompleteBatchJob;;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;4;3
hudson.model.UpdateCenter.CompleteBatchJob.CompleteBatchJobStatus;;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;2;2
hudson.model.UpdateCenter.CompleteBatchJob.Failure;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.UpdateCenter.CompleteBatchJob.Pending;;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;2;2
hudson.model.UpdateCenter.CompleteBatchJob.Running;;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;2;2
hudson.model.UpdateCenter.CompleteBatchJob.Success;;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;2;2
hudson.model.UpdateCenter.ConnectionCheckJob;;0;0;0;1;0;1;0;0;0;0;0;1;2;0;0;1;0;6;5
hudson.model.UpdateCenter.CoreUpdateMonitor;;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;3;3
hudson.model.UpdateCenter.DownloadJob;;0;0;0;1;1;1;1;0;0;0;0;2;5;0;0;1;0;12;7
hudson.model.UpdateCenter.DownloadJob.Failure;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.UpdateCenter.DownloadJob.InstallationStatus;;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;3;3
hudson.model.UpdateCenter.DownloadJob.Installing;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.UpdateCenter.DownloadJob.Pending;;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;2;2
hudson.model.UpdateCenter.DownloadJob.Skipped;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.UpdateCenter.DownloadJob.Success;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.UpdateCenter.DownloadJob.SuccessButRequiresRestart;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.UpdateCenter.EnableJob;;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;1;0;5;4
hudson.model.UpdateCenter.HudsonDowngradeJob;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;4;4
hudson.model.UpdateCenter.HudsonUpgradeJob;;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;3;3
hudson.model.UpdateCenter.InstallationJob;;0;0;0;1;0;1;0;0;0;0;1;3;7;0;0;1;0;14;6
hudson.model.UpdateCenter.NoOpJob;;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;3
hudson.model.UpdateCenter.PluginDowngradeJob;;0;0;0;1;0;1;0;0;0;1;0;2;3;0;0;1;0;9;6
hudson.model.UpdateCenter.PluginEntry;;0;0;0;0;0;1;0;0;0;0;0;1;3;0;0;1;0;6;4
hudson.model.UpdateCenter.RestartJenkinsJob;;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;3;3
hudson.model.UpdateCenter.RestartJenkinsJob.Canceled;;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;2;2
hudson.model.UpdateCenter.RestartJenkinsJob.Failure;;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;2;2
hudson.model.UpdateCenter.RestartJenkinsJob.Pending;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.UpdateCenter.RestartJenkinsJob.RestartJenkinsJobStatus;;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;2;2
hudson.model.UpdateCenter.RestartJenkinsJob.Running;;0;1;0;0;0;0;0;0;0;0;0;;;;;1;0;2;2
hudson.model.UpdateCenter.UpdateCenterConfiguration;;0;0;1;1;0;1;0;0;1;0;0;4;4;0;0;1;0;13;7
hudson.model.UpdateCenter.UpdateCenterJob;;0;0;0;0;0;1;1;0;0;0;0;0;3;0;0;1;0;6;4
jenkins.MissingDependencyException;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
jenkins.install.InstallUtil;;0;0;0;1;0;1;0;0;1;0;0;6;7;0;0;0;0;16;5
hudson.PluginManager.MetadataCache;;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2
jenkins.install.InstallState;;0;0;0;1;0;1;0;0;1;1;0;2;6;0;0;0;0;12;6
hudson.model.UpdateSite.Deprecation;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.UpdateSite.IssueTracker;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;3;3
hudson.model.UpdateSite.Warning;;0;0;0;1;0;1;0;0;0;0;0;4;5;0;0;1;0;12;5
hudson.model.UpdateSite.WarningVersionRange;;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;4;3
jenkins.security.UpdateSiteWarningsConfiguration;;0;0;0;0;0;1;0;0;0;0;0;3;2;0;0;0;0;6;3
jenkins.security.UpdateSiteWarningsMonitor;;0;0;0;1;0;1;0;0;0;0;0;4;2;0;0;0;0;8;4
jenkins.util.PluginLabelUtil;;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;3;2
hudson.model.UsageStatistics;;0;0;0;1;0;1;1;0;0;0;0;4;5;0;0;1;0;13;6
hudson.model.UsageStatistics.CombinedCipherInputStream;;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;4;3
hudson.model.UsageStatistics.CombinedCipherOutputStream;;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;4;3
hudson.node_monitors.ArchitectureMonitor;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jenkins.security.FIPS140;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
hudson.node_monitors.ArchitectureMonitor.DescriptorImpl;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hudson.node_monitors.AbstractNodeMonitorDescriptor;;0;0;0;1;0;1;1;0;1;0;0;4;7;0;0;0;0;15;6
hudson.model.User.AllUsers;;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;4;2
hudson.model.User.CanonicalIdResolver;;0;0;0;0;1;1;0;0;1;0;0;1;1;0;0;1;0;6;6
hudson.model.User.FullNameIdResolver;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
hudson.model.User.LegitimateButUnknownUserDetails;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.User.Replacer;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2
hudson.model.User.UserIDCanonicalIdResolver;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;3;3
hudson.security.UserMayOrMayNotExistException2;;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;4;3
jenkins.model.IdStrategy;;0;0;0;1;1;1;1;0;0;0;0;1;4;1;0;16;0;26;8
jenkins.security.ImpersonatingUserDetailsService2;;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;5;2
jenkins.security.LastGrantedAuthoritiesProperty;;0;0;0;1;0;1;0;0;0;0;0;2;3;0;0;0;0;7;4
jenkins.security.UserDetailsCache;;0;0;0;1;0;1;0;0;1;0;0;3;4;0;0;0;0;10;5
org.acegisecurity.userdetails.UsernameNotFoundException;;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;2;2
org.acegisecurity.AuthenticationException;;0;0;1;0;1;1;0;0;0;0;0;1;4;0;0;0;0;8;5
hudson.security.SecurityRealm.SecurityComponents;;0;0;0;0;0;1;1;0;1;0;0;1;2;0;0;1;0;7;6
hudson.model.UserIdMapper;;0;0;0;1;0;0;1;0;0;0;0;5;16;2;0;1;0;26;6
hudson.model.UserIdMigrator;;0;0;0;0;0;0;0;0;0;0;0;4;6;0;0;1;0;11;3
hudson.model.userproperty.UserPropertyCategory.Appearance;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hudson.model.userproperty.UserPropertyCategory.Experimental;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hudson.model.userproperty.UserPropertyCategory.Security;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hudson.model.userproperty.UserPropertyCategory.Unclassified;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hudson.model.userproperty.UserPropertyCategoryAccountAction;;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;4;3
hudson.model.userproperty.UserPropertyCategoryAccountAction.AccountActionFactory;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
hudson.model.userproperty.UserPropertyCategoryAction;;0;0;0;0;0;1;0;0;1;0;0;1;3;0;0;0;0;6;4
hudson.model.userproperty.UserPropertyCategoryAppearanceAction;;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2
hudson.model.userproperty.UserPropertyCategoryAppearanceAction.AppearanceActionFactory;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
hudson.model.userproperty.UserPropertyCategoryExperimentalAction;;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2
hudson.model.userproperty.UserPropertyCategoryExperimentalAction.ExperimentalActionFactory;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
hudson.model.userproperty.UserPropertyCategoryPreferencesAction;;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2
hudson.model.userproperty.UserPropertyCategoryPreferencesAction.PreferencesActionFactory;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
hudson.model.userproperty.UserPropertyCategorySecurityAction;;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2
hudson.model.userproperty.UserPropertyCategorySecurityAction.SecurityActionFactory;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
hudson.model.View.PropertyList;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;2
hudson.search.CollectionSearchIndex;;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;2
jenkins.model.item_category.Categories;;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2;2
jenkins.model.item_category.Category;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;3;3
org.jenkins.ui.symbol.Symbol;;0;0;0;1;0;0;0;0;1;0;0;3;2;1;0;0;0;8;5
org.jenkins.ui.symbol.SymbolRequest;;0;0;0;1;0;1;1;0;0;0;0;1;3;0;0;0;0;7;5
hudson.model.ViewPropertyDescriptor;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
hudson.model.ViewProperty;;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;3;3
org.jenkins.ui.symbol.SymbolRequest.Builder;;0;0;0;1;0;1;1;0;0;0;0;2;9;2;0;0;0;16;6
hudson.views.ListViewColumnDescriptor;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
hudson.model.ViewJob.ReloadThread;;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1;0;4;3
hudson.model.WorkspaceCleanupThread;;0;0;0;1;0;1;1;0;0;0;0;2;2;0;0;1;0;8;6
hudson.model.WorkspaceCleanupThread.CleanupOldWorkspaces;;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;4;4
