Name;Version;God_Class;Lazy_Class;Complex_Class;Large_Class;Refused_Request;Data_Class;Feature_Envy;Brain_Class;Hub_Like_Dependency;Class_Cyclic_Dependency;Unhealthy_Inheritance_Hierarchy;Long_Method;Long_Parameter_List;Shotgun_Surgery;Brain_Method;Unstable_Dependency;Package_Cyclic_Dependency;Total;Distinct_Count
org.apache.solr.client.api.model.SchemaZkVersionResponse;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.InstallCoreDataRequestBody;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.InstallShardDataRequestBody;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.GetAliasByNameResponse;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.ListAliasesResponse;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.ListCollectionBackupsResponse;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.ListCollectionsResponse;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.ListConfigsetsResponse;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.MergeIndexesRequestBody;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.MigrateReplicasRequestBody;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
org.apache.solr.client.api.model.ReloadCollectionRequestBody;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.ReloadCoreRequestBody;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.RenameCollectionRequestBody;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.RenameCoreRequestBody;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.ReplaceNodeRequestBody;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
org.apache.solr.client.api.model.RestoreCoreRequestBody;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.FlexibleSolrJerseyResponse;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.solr.client.api.model.SwapCoresRequestBody;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.UnloadCoreRequestBody;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.AsyncJerseyResponse;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.BackupDeletionData;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.CollectionBackupDetails;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.CreateCollectionBackupDetails;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.CreateCollectionBackupResponseBody;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.CreateCollectionRouterProperties;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.ErrorInfo;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.ErrorInfo.ErrorMetadata;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.FileStoreDirectoryListingResponse;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.FileStoreEntryMetadata;;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.solr.client.api.model.FileStoreJsonFileResponse;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.solr.client.api.model.SnapshotInformation;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.solr.client.api.model.PurgeUnusedResponse.PurgeUnusedStats;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
