Name;Version;God_Class;Lazy_Class;Complex_Class;Large_Class;Refused_Request;Data_Class;Feature_Envy;Brain_Class;Hub_Like_Dependency;Class_Cyclic_Dependency;Unhealthy_Inheritance_Hierarchy;Long_Method;Long_Parameter_List;Shotgun_Surgery;Brain_Method;Unstable_Dependency;Package_Cyclic_Dependency;Total;Distinct_Count
org.apache.kafka.clients.admin.DeleteConsumerGroupsResult;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
org.apache.kafka.clients.admin.DeleteConsumerGroupsOptions;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.kafka.clients.admin.DeleteRecordsResult;;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;3;3
org.apache.kafka.clients.admin.DeleteRecordsOptions;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.kafka.clients.admin.DeleteTopicsResult;;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;4;2
org.apache.kafka.clients.admin.DeleteTopicsOptions;;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.kafka.clients.admin.DescribeAclsResult;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.DescribeAclsOptions;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.DescribeClientQuotasResult;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.DescribeClientQuotasOptions;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.kafka.clients.admin.DescribeClusterResult;;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;4;4
org.apache.kafka.clients.admin.DescribeClusterOptions;;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.kafka.clients.admin.DescribeConfigsResult;;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2
org.apache.kafka.clients.admin.DescribeConfigsOptions;;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.kafka.clients.admin.DescribeConsumerGroupsResult;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;3;3
org.apache.kafka.clients.admin.DescribeConsumerGroupsOptions;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.DescribeDelegationTokenResult;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.DescribeDelegationTokenOptions;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.DescribeFeaturesResult;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.DescribeFeaturesOptions;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.kafka.clients.admin.DescribeLogDirsResult;;0;0;0;0;0;1;0;0;1;0;0;2;2;0;0;0;0;6;4
org.apache.kafka.clients.admin.DescribeLogDirsOptions;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.kafka.clients.admin.DescribeMetadataQuorumResult;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.DescribeMetadataQuorumOptions;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.kafka.clients.admin.DescribeProducersResult;;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;2
org.apache.kafka.clients.admin.DescribeProducersOptions;;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.kafka.clients.admin.DescribeReplicaLogDirsResult;;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;2
org.apache.kafka.clients.admin.DescribeReplicaLogDirsOptions;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.kafka.clients.admin.DescribeTopicsResult;;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;4;3
org.apache.kafka.clients.admin.DescribeTopicsOptions;;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.kafka.clients.admin.DescribeTransactionsResult;;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;3;2
org.apache.kafka.clients.admin.DescribeTransactionsOptions;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.DescribeUserScramCredentialsResult;;0;0;0;0;0;1;0;0;1;0;1;3;3;0;0;0;0;9;5
org.apache.kafka.clients.admin.DescribeUserScramCredentialsOptions;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.kafka.clients.admin.ElectLeadersResult;;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;3;3
org.apache.kafka.clients.admin.ElectLeadersOptions;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.kafka.clients.admin.ExpireDelegationTokenResult;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.ExpireDelegationTokenOptions;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.FenceProducersResult;;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;3;3
org.apache.kafka.clients.admin.FenceProducersOptions;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.ListClientMetricsResourcesResult;;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;3;3
org.apache.kafka.clients.admin.ListClientMetricsResourcesOptions;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.kafka.clients.admin.ListConsumerGroupOffsetsResult;;0;0;0;0;0;1;0;0;1;0;0;1;2;0;0;0;0;5;4
org.apache.kafka.clients.admin.ListConsumerGroupOffsetsSpec;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;3;3
org.apache.kafka.clients.admin.ListConsumerGroupOffsetsOptions;;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.kafka.clients.admin.ListConsumerGroupsResult;;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;4;4
org.apache.kafka.clients.admin.ListConsumerGroupsOptions;;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;3;3
org.apache.kafka.clients.admin.ListOffsetsResult;;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;4;3
org.apache.kafka.clients.admin.ListOffsetsOptions;;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;4;4
org.apache.kafka.clients.admin.ListPartitionReassignmentsResult;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.ListPartitionReassignmentsOptions;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.kafka.clients.admin.ListTopicsResult;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.kafka.clients.admin.ListTopicsOptions;;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.kafka.clients.admin.ListTransactionsResult;;0;0;0;0;0;1;0;0;1;0;1;3;1;0;0;0;0;7;5
org.apache.kafka.clients.admin.ListTransactionsOptions;;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;4;3
org.apache.kafka.clients.admin.RemoveMembersFromConsumerGroupResult;;0;0;0;0;0;0;0;0;1;0;1;3;3;1;0;0;0;9;5
org.apache.kafka.clients.admin.RemoveMembersFromConsumerGroupOptions;;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;3;3
org.apache.kafka.clients.admin.RemoveRaftVoterResult;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.RemoveRaftVoterOptions;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.kafka.clients.admin.RenewDelegationTokenResult;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.RenewDelegationTokenOptions;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.UnregisterBrokerResult;;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.kafka.clients.admin.UnregisterBrokerOptions;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;0;1;1
org.apache.kafka.clients.admin.UpdateFeaturesResult;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.UpdateFeaturesOptions;;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.kafka.clients.admin.KafkaAdminClient;;1;0;0;1;1;0;1;0;0;0;1;72;33;2;0;0;0;112;8
org.apache.kafka.clients.admin.AdminClientConfig;;0;0;0;1;0;1;0;0;1;0;0;0;2;0;0;0;0;5;4
org.apache.kafka.clients.admin.RaftVoterEndpoint;;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;3;2
org.apache.kafka.clients.admin.Config;;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;3;3
org.apache.kafka.clients.admin.NewPartitionReassignment;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.UserScramCredentialAlteration;;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.NewPartitions;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.kafka.clients.admin.NewTopic;;0;0;0;0;0;1;0;0;0;0;0;3;9;1;0;0;0;14;4
org.apache.kafka.clients.admin.RecordsToDelete;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.AlterConfigOp;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.OffsetSpec;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.kafka.clients.admin.FeatureUpdate;;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;0;4;3
org.apache.kafka.clients.admin.AdminClient;;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.kafka.clients.CommonClientConfigs;;0;0;0;1;0;1;0;0;0;0;0;4;6;0;0;1;0;13;5
org.apache.kafka.common.config.AbstractConfig;;1;0;0;1;0;0;1;0;0;0;0;12;20;7;0;0;1;43;7
org.apache.kafka.common.config.ConfigDef;;1;0;1;1;0;0;1;0;0;0;0;24;38;5;0;0;1;72;8
org.apache.kafka.common.config.SecurityConfig;;0;1;0;0;0;0;0;0;0;0;0;;;;;0;1;2;2
org.apache.kafka.common.metrics.Sensor;;0;0;0;1;0;0;1;0;0;0;0;5;13;5;0;0;0;25;5
org.apache.kafka.common.utils.Utils;;1;0;0;1;0;0;0;0;0;0;0;35;43;9;0;0;0;89;5
org.apache.kafka.common.config.ConfigDef.Range;;0;0;0;0;0;1;0;0;0;0;0;2;1;0;0;0;1;5;4
org.apache.kafka.common.config.ConfigDef.ValidString;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;3;3
org.apache.kafka.common.config.ConfigDef.CaseInsensitiveValidString;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;2
org.apache.kafka.common.quota.ClientQuotaEntity;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.kafka.clients.admin.ConfigEntry;;0;0;0;1;0;1;0;0;0;0;0;4;5;0;0;0;0;11;4
org.apache.kafka.common.internals.KafkaFutureImpl;;0;0;0;1;1;1;0;0;0;0;0;8;8;5;0;0;1;25;7
org.apache.kafka.common.errors.ClusterAuthorizationException;;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.kafka.common.errors.InvalidTopicException;;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2
org.apache.kafka.common.errors.KafkaStorageException;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.common.errors.LogDirNotFoundException;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.kafka.common.errors.ReplicaNotAvailableException;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;2
org.apache.kafka.common.errors.UnknownServerException;;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;3;3
org.apache.kafka.clients.admin.ClientMetricsResourceListing;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.ConfigEntry.ConfigSynonym;;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
org.apache.kafka.clients.admin.ConsumerGroupDescription;;0;0;0;0;0;1;0;0;1;0;0;4;6;0;0;0;0;12;4
org.apache.kafka.common.Node;;0;0;0;0;0;1;0;0;0;0;0;2;10;7;0;1;1;22;6
org.apache.kafka.clients.admin.MemberDescription;;0;0;0;0;0;1;0;0;0;0;0;4;6;0;0;0;0;11;3
org.apache.kafka.clients.admin.ConsumerGroupListing;;0;0;0;0;0;1;0;0;0;0;0;3;1;0;0;0;0;5;3
org.apache.kafka.common.security.auth.KafkaPrincipal;;0;0;0;0;0;1;0;0;0;0;0;0;6;3;0;0;1;11;4
